id,customer,billboard,email,coupon,distance
5249,0,65.1,0,0,1.89
5250,0,65.1,0,0,1.89
5251,0,65.1,0,0,1.89
5252,0,65.1,0,0,1.89
5253,0,65.1,0,0,1.89
5254,0,65.1,0,0,1.89
5255,0,65.1,0,0,1.89
5256,0,65.1,0,0,1.89
5257,0,65.1,0,0,1.89
5258,0,65.1,0,0,1.89
5259,0,65.1,0,0,1.89
5260,0,65.1,0,0,1.89
5261,0,65.1,0,0,1.89
5262,0,65.1,0,0,1.89
5263,0,65.1,0,0,1.89
5264,0,65.1,0,0,1.89
5265,0,65.1,0,0,1.89
5266,0,65.1,0,0,1.89
5267,0,65.1,0,0,1.89
5268,0,65.1,0,0,1.89
5269,0,65.1,0,0,1.89
5270,0,65.1,0,0,1.89
5271,0,65.1,0,0,1.89
5272,0,65.1,0,0,1.89
5273,0,65.1,0,0,1.89
5274,0,65.1,0,0,1.89
5275,0,65.1,0,0,1.89
5276,0,65.1,0,0,1.89
5277,0,65.1,0,0,1.89
5278,0,65.1,0,0,1.89
5279,0,65.1,0,0,1.89
5280,0,65.1,0,0,1.89
5281,0,65.1,0,0,1.89
5282,0,65.1,0,0,1.89
5283,0,65.1,0,0,1.89
5284,0,65.1,0,0,1.89
5285,0,65.1,0,0,1.89
5286,0,65.1,0,0,1.89
5287,0,65.1,0,0,1.89
5288,0,65.1,0,0,1.89
5289,0,65.1,0,0,1.89
5290,0,65.1,0,0,1.89
5291,0,65.1,0,0,1.89
5292,0,65.1,0,0,1.89
5293,0,65.1,0,0,1.89
5294,0,65.1,0,0,1.89
5295,0,65.1,0,0,1.89
5296,0,65.1,0,0,1.89
5297,0,65.1,0,0,1.89
5298,0,65.1,0,0,1.89
5299,0,65.1,0,0,1.89
5300,0,65.1,0,0,1.89
5301,0,65.1,0,0,1.89
5302,0,65.1,0,0,1.89
5303,0,65.1,0,0,1.89
5304,0,65.1,0,0,1.89
5305,0,65.1,0,0,1.89
5306,0,65.1,0,0,1.89
5307,0,65.1,0,0,1.89
5308,0,65.1,0,0,1.89
5309,0,65.1,0,0,1.89
5310,0,65.1,0,0,1.89
5311,0,65.1,0,0,1.89
5312,0,65.1,0,0,1.89
5313,0,65.1,0,0,1.89
5314,0,65.1,0,0,1.89
5315,0,65.1,0,0,1.89
5316,0,65.1,0,0,1.89
5317,0,65.1,0,0,1.89
5318,0,65.1,0,0,1.89
5319,0,65.1,0,0,1.89
5320,0,65.1,0,0,1.89
5321,0,65.1,0,0,1.89
5322,0,65.1,0,0,1.89
5323,0,65.1,0,0,1.89
5324,0,65.1,0,0,1.89
5325,0,65.1,0,0,1.89
5326,0,65.1,0,0,1.89
5327,0,65.1,0,0,1.89
5328,0,65.1,0,0,1.89
5329,0,65.1,0,0,1.89
5330,0,65.1,0,0,1.89
5331,0,65.1,0,0,1.89
5332,0,65.1,0,0,1.89
5333,0,65.1,0,0,1.89
5334,0,65.1,0,0,1.89
5335,0,65.1,0,0,1.89
5336,0,65.1,0,0,1.89
5337,0,65.1,0,0,1.89
5338,0,65.1,0,0,1.89
5339,0,65.1,0,0,1.89
5340,0,65.1,0,0,1.89
5341,0,65.1,0,0,1.89
5342,0,65.1,0,0,1.89
5343,0,65.1,0,0,1.89
5344,0,65.1,0,0,1.89
5345,0,65.1,0,0,1.89
5346,0,65.1,0,0,1.89
5347,0,65.1,0,0,1.89
5348,0,56.01,2,1,1.86
5349,0,56.01,2,1,1.86
5350,0,56.01,2,1,1.86
5351,0,56.01,2,1,1.86
5352,0,56.01,2,1,1.86
5353,0,56.01,2,1,1.86
5354,0,56.01,2,1,1.86
5355,0,56.01,2,1,1.86
5356,0,56.01,2,1,1.86
5357,0,56.01,2,1,1.86
5358,0,56.01,2,1,1.86
5359,0,56.01,2,1,1.86
5360,0,56.01,2,1,1.86
5361,0,56.01,2,1,1.86
5362,0,56.01,2,1,1.86
5363,0,56.01,2,1,1.86
5364,0,56.01,2,1,1.86
5365,0,56.01,2,1,1.86
5366,0,56.01,2,1,1.86
5367,0,56.01,2,1,1.86
5368,0,56.01,2,1,1.86
5369,0,56.01,2,1,1.86
5370,0,56.01,2,1,1.86
5371,0,56.01,2,1,1.86
5372,0,56.01,2,1,1.86
5373,0,56.01,2,1,1.86
5374,0,56.01,2,1,1.86
5375,0,56.01,2,1,1.86
5376,0,56.01,2,1,1.86
5377,0,56.01,2,1,1.86
5378,0,56.01,2,1,1.86
5379,0,56.01,2,1,1.86
5380,0,56.01,2,1,1.86
5381,0,56.01,2,1,1.86
5382,0,56.01,2,1,1.86
5383,0,56.01,2,1,1.86
5384,0,56.01,2,1,1.86
5385,0,56.01,2,1,1.86
5386,0,56.01,2,1,1.86
5387,0,56.01,2,1,1.86
5388,0,56.01,2,1,1.86
5389,0,56.01,2,1,1.86
5390,0,56.01,2,1,1.86
5391,0,56.01,2,1,1.86
5392,0,56.01,2,1,1.86
5393,0,56.01,2,1,1.86
5394,0,56.01,2,1,1.86
5395,0,56.01,2,1,1.86
5396,0,56.01,2,1,1.86
5397,0,56.01,2,1,1.86
5398,0,56.01,2,1,1.86
5399,0,56.01,2,1,1.86
5400,0,56.01,2,1,1.86
5401,0,56.01,2,1,1.86
5402,0,56.01,2,1,1.86
5403,0,56.01,2,1,1.86
5404,0,56.01,2,1,1.86
5405,0,56.01,2,1,1.86
5406,0,56.01,2,1,1.86
5407,0,56.01,2,1,1.86
5408,0,56.01,2,1,1.86
5409,0,56.01,2,1,1.86
5410,0,56.01,2,1,1.86
5411,0,56.01,2,1,1.86
5412,0,56.01,2,1,1.86
5413,0,56.01,2,1,1.86
5414,0,56.01,2,1,1.86
5415,0,56.01,2,1,1.86
5416,0,56.01,2,1,1.86
5417,0,56.01,2,1,1.86
5418,0,56.01,2,1,1.86
5419,0,56.01,2,1,1.86
5420,0,56.01,2,1,1.86
5421,0,56.01,2,1,1.86
5422,0,56.01,2,1,1.86
5423,0,56.01,2,1,1.86
5424,0,56.01,2,1,1.86
5425,0,56.01,2,1,1.86
5426,0,56.01,2,1,1.86
5427,0,56.01,2,1,1.86
5428,0,56.01,2,1,1.86
5429,0,56.01,2,1,1.86
5430,0,56.01,2,1,1.86
5431,0,56.01,2,1,1.86
5432,0,56.01,2,1,1.86
5433,0,56.01,2,1,1.86
5434,0,56.01,2,1,1.86
5435,0,56.01,2,1,1.86
5436,0,56.01,2,1,1.86
5437,0,56.01,2,1,1.86
5438,0,56.01,2,1,1.86
5439,0,56.01,2,1,1.86
5440,0,56.01,2,1,1.86
5441,0,56.01,2,1,1.86
5442,0,56.01,2,1,1.86
5443,0,56.01,2,1,1.86
5444,0,56.01,2,1,1.86
5445,0,56.01,2,1,1.86
5446,0,56.01,2,1,1.86
5447,0,58.1,0,1,1.88
5448,0,58.1,0,1,1.88
5449,0,58.1,0,1,1.88
5450,0,58.1,0,1,1.88
5451,0,58.1,0,1,1.88
5452,0,58.1,0,1,1.88
5453,0,58.1,0,1,1.88
5454,0,58.1,0,1,1.88
5455,0,58.1,0,1,1.88
5456,0,58.1,0,1,1.88
5457,0,58.1,0,1,1.88
5458,0,58.1,0,1,1.88
5459,0,58.1,0,1,1.88
5460,0,58.1,0,1,1.88
5461,0,58.1,0,1,1.88
5462,0,58.1,0,1,1.88
5463,0,58.1,0,1,1.88
5464,0,58.1,0,1,1.88
5465,0,58.1,0,1,1.88
5466,0,58.1,0,1,1.88
5467,0,58.1,0,1,1.88
5468,0,58.1,0,1,1.88
5469,0,58.1,0,1,1.88
5470,0,58.1,0,1,1.88
5471,0,58.1,0,1,1.88
5472,0,58.1,0,1,1.88
5473,0,58.1,0,1,1.88
5474,0,58.1,0,1,1.88
5475,0,58.1,0,1,1.88
5476,0,58.1,0,1,1.88
5477,0,58.1,0,1,1.88
5478,0,58.1,0,1,1.88
5479,0,58.1,0,1,1.88
5480,0,58.1,0,1,1.88
5481,0,58.1,0,1,1.88
5482,0,58.1,0,1,1.88
5483,0,58.1,0,1,1.88
5484,0,58.1,0,1,1.88
5485,0,58.1,0,1,1.88
5486,0,58.1,0,1,1.88
5487,0,58.1,0,1,1.88
5488,0,58.1,0,1,1.88
5489,0,58.1,0,1,1.88
5490,0,58.1,0,1,1.88
5491,0,58.1,0,1,1.88
5492,0,58.1,0,1,1.88
5493,0,58.1,0,1,1.88
5494,0,58.1,0,1,1.88
5495,0,58.1,0,1,1.88
5496,0,58.1,0,1,1.88
5497,0,58.1,0,1,1.88
5498,0,58.1,0,1,1.88
5499,0,58.1,0,1,1.88
5500,0,58.1,0,1,1.88
5501,0,58.1,0,1,1.88
5502,0,58.1,0,1,1.88
5503,0,58.1,0,1,1.88
5504,0,58.1,0,1,1.88
5505,0,58.1,0,1,1.88
5506,0,58.1,0,1,1.88
5507,0,58.1,0,1,1.88
5508,0,58.1,0,1,1.88
5509,0,58.1,0,1,1.88
5510,0,58.1,0,1,1.88
5511,0,58.1,0,1,1.88
5512,0,58.1,0,1,1.88
5513,0,58.1,0,1,1.88
5514,0,58.1,0,1,1.88
5515,0,58.1,0,1,1.88
5516,0,58.1,0,1,1.88
5517,0,58.1,0,1,1.88
5518,0,58.1,0,1,1.88
5519,0,58.1,0,1,1.88
5520,0,58.1,0,1,1.88
5521,0,58.1,0,1,1.88
5522,0,58.1,0,1,1.88
5523,0,58.1,0,1,1.88
5524,0,58.1,0,1,1.88
5525,0,58.1,0,1,1.88
5526,0,58.1,0,1,1.88
5527,0,58.1,0,1,1.88
5528,0,58.1,0,1,1.88
5529,0,58.1,0,1,1.88
5530,0,58.1,0,1,1.88
5531,0,58.1,0,1,1.88
5532,0,58.1,0,1,1.88
5533,0,58.1,0,1,1.88
5534,0,58.1,0,1,1.88
5535,0,58.1,0,1,1.88
5536,0,58.1,0,1,1.88
5537,0,58.1,0,1,1.88
5538,0,58.1,0,1,1.88
5539,0,58.1,0,1,1.88
5540,0,58.1,0,1,1.88
5541,0,58.1,0,1,1.88
5542,0,58.1,0,1,1.88
5543,0,58.1,0,1,1.88
5544,0,58.1,0,1,1.88
5545,0,58.1,0,1,1.88
5546,0,74.87,0,0,1.95
5547,0,74.87,0,0,1.95
5548,0,74.87,0,0,1.95
5549,0,74.87,0,0,1.95
5550,0,74.87,0,0,1.95
5551,0,74.87,0,0,1.95
5552,0,74.87,0,0,1.95
5553,0,74.87,0,0,1.95
5554,0,74.87,0,0,1.95
5555,0,74.87,0,0,1.95
5556,0,74.87,0,0,1.95
5557,0,74.87,0,0,1.95
5558,0,74.87,0,0,1.95
5559,0,74.87,0,0,1.95
5560,0,74.87,0,0,1.95
5561,0,74.87,0,0,1.95
5562,0,74.87,0,0,1.95
5563,0,74.87,0,0,1.95
5564,0,74.87,0,0,1.95
5565,0,74.87,0,0,1.95
5566,0,74.87,0,0,1.95
5567,0,74.87,0,0,1.95
5568,0,74.87,0,0,1.95
5569,0,74.87,0,0,1.95
5570,0,74.87,0,0,1.95
5571,0,74.87,0,0,1.95
5572,0,74.87,0,0,1.95
5573,0,74.87,0,0,1.95
5574,0,74.87,0,0,1.95
5575,0,74.87,0,0,1.95
5576,0,74.87,0,0,1.95
5577,0,74.87,0,0,1.95
5578,0,74.87,0,0,1.95
5579,0,74.87,0,0,1.95
5580,0,74.87,0,0,1.95
5581,0,74.87,0,0,1.95
5582,0,74.87,0,0,1.95
5583,0,74.87,0,0,1.95
5584,0,74.87,0,0,1.95
5585,0,74.87,0,0,1.95
5586,0,74.87,0,0,1.95
5587,0,74.87,0,0,1.95
5588,0,74.87,0,0,1.95
5589,0,74.87,0,0,1.95
5590,0,74.87,0,0,1.95
5591,0,74.87,0,0,1.95
5592,0,74.87,0,0,1.95
5593,0,74.87,0,0,1.95
5594,0,74.87,0,0,1.95
5595,0,74.87,0,0,1.95
5596,0,74.87,0,0,1.95
5597,0,74.87,0,0,1.95
5598,0,74.87,0,0,1.95
5599,0,74.87,0,0,1.95
5600,0,74.87,0,0,1.95
5601,0,74.87,0,0,1.95
5602,0,74.87,0,0,1.95
5603,0,74.87,0,0,1.95
5604,0,74.87,0,0,1.95
5605,0,74.87,0,0,1.95
5606,0,74.87,0,0,1.95
5607,0,74.87,0,0,1.95
5608,0,74.87,0,0,1.95
5609,0,74.87,0,0,1.95
5610,0,74.87,0,0,1.95
5611,0,74.87,0,0,1.95
5612,0,74.87,0,0,1.95
5613,0,74.87,0,0,1.95
5614,0,74.87,0,0,1.95
5615,0,74.87,0,0,1.95
5616,0,74.87,0,0,1.95
5617,0,74.87,0,0,1.95
5618,0,74.87,0,0,1.95
5619,0,74.87,0,0,1.95
5620,0,74.87,0,0,1.95
5621,0,74.87,0,0,1.95
5622,0,74.87,0,0,1.95
5623,0,74.87,0,0,1.95
5624,0,74.87,0,0,1.95
5625,0,74.87,0,0,1.95
5626,0,74.87,0,0,1.95
5627,0,74.87,0,0,1.95
5628,0,74.87,0,0,1.95
5629,0,74.87,0,0,1.95
5630,0,74.87,0,0,1.95
5631,0,74.87,0,0,1.95
5632,0,74.87,0,0,1.95
5633,0,74.87,0,0,1.95
5634,0,74.87,0,0,1.95
5635,0,74.87,0,0,1.95
5636,0,74.87,0,0,1.95
5637,0,74.87,0,0,1.95
5638,0,74.87,0,0,1.95
5639,0,74.87,0,0,1.95
5640,0,74.87,0,0,1.95
5641,0,74.87,0,0,1.95
5642,0,74.87,0,0,1.95
5643,0,74.87,0,0,1.95
5644,0,74.87,0,0,1.95
5645,0,53.29,2,0,2.28
5646,0,53.29,2,0,2.28
5647,0,53.29,2,0,2.28
5648,0,53.29,2,0,2.28
5649,0,53.29,2,0,2.28
5650,0,53.29,2,0,2.28
5651,0,53.29,2,0,2.28
5652,0,53.29,2,0,2.28
5653,0,53.29,2,0,2.28
5654,0,53.29,2,0,2.28
5655,0,53.29,2,0,2.28
5656,0,53.29,2,0,2.28
5657,0,53.29,2,0,2.28
5658,0,53.29,2,0,2.28
5659,0,53.29,2,0,2.28
5660,0,53.29,2,0,2.28
5661,0,53.29,2,0,2.28
5662,0,53.29,2,0,2.28
5663,0,53.29,2,0,2.28
5664,0,53.29,2,0,2.28
5665,0,53.29,2,0,2.28
5666,0,53.29,2,0,2.28
5667,0,53.29,2,0,2.28
5668,0,53.29,2,0,2.28
5669,0,53.29,2,0,2.28
5670,0,53.29,2,0,2.28
5671,0,53.29,2,0,2.28
5672,0,53.29,2,0,2.28
5673,0,53.29,2,0,2.28
5674,0,53.29,2,0,2.28
5675,0,53.29,2,0,2.28
5676,0,53.29,2,0,2.28
5677,0,53.29,2,0,2.28
5678,0,53.29,2,0,2.28
5679,0,53.29,2,0,2.28
5680,0,53.29,2,0,2.28
5681,0,53.29,2,0,2.28
5682,0,53.29,2,0,2.28
5683,0,53.29,2,0,2.28
5684,0,53.29,2,0,2.28
5685,0,53.29,2,0,2.28
5686,0,53.29,2,0,2.28
5687,0,53.29,2,0,2.28
5688,0,53.29,2,0,2.28
5689,0,53.29,2,0,2.28
5690,0,53.29,2,0,2.28
5691,0,53.29,2,0,2.28
5692,0,53.29,2,0,2.28
5693,0,53.29,2,0,2.28
5694,0,53.29,2,0,2.28
5695,0,53.29,2,0,2.28
5696,0,53.29,2,0,2.28
5697,0,53.29,2,0,2.28
5698,0,53.29,2,0,2.28
5699,0,53.29,2,0,2.28
5700,0,53.29,2,0,2.28
5701,0,53.29,2,0,2.28
5702,0,53.29,2,0,2.28
5703,0,53.29,2,0,2.28
5704,0,53.29,2,0,2.28
5705,0,53.29,2,0,2.28
5706,0,53.29,2,0,2.28
5707,0,53.29,2,0,2.28
5708,0,53.29,2,0,2.28
5709,0,53.29,2,0,2.28
5710,0,53.29,2,0,2.28
5711,0,53.29,2,0,2.28
5712,0,53.29,2,0,2.28
5713,0,53.29,2,0,2.28
5714,0,53.29,2,0,2.28
5715,0,53.29,2,0,2.28
5716,0,53.29,2,0,2.28
5717,0,53.29,2,0,2.28
5718,0,53.29,2,0,2.28
5719,0,53.29,2,0,2.28
5720,0,53.29,2,0,2.28
5721,0,53.29,2,0,2.28
5722,0,53.29,2,0,2.28
5723,0,53.29,2,0,2.28
5724,0,53.29,2,0,2.28
5725,0,53.29,2,0,2.28
5726,0,53.29,2,0,2.28
5727,0,53.29,2,0,2.28
5728,0,53.29,2,0,2.28
5729,0,53.29,2,0,2.28
5730,0,53.29,2,0,2.28
5731,0,53.29,2,0,2.28
5732,0,53.29,2,0,2.28
5733,0,53.29,2,0,2.28
5734,0,53.29,2,0,2.28
5735,0,53.29,2,0,2.28
5736,0,53.29,2,0,2.28
5737,0,53.29,2,0,2.28
5738,0,53.29,2,0,2.28
5739,0,53.29,2,0,2.28
5740,0,53.29,2,0,2.28
5741,0,53.29,2,0,2.28
5742,0,53.29,2,0,2.28
5743,0,53.29,2,0,2.28
5744,0,46.94,0,1,2.05
5745,0,46.94,0,1,2.05
5746,0,46.94,0,1,2.05
5747,0,46.94,0,1,2.05
5748,0,46.94,0,1,2.05
5749,0,46.94,0,1,2.05
5750,0,46.94,0,1,2.05
5751,0,46.94,0,1,2.05
5752,0,46.94,0,1,2.05
5753,0,46.94,0,1,2.05
5754,0,46.94,0,1,2.05
5755,0,46.94,0,1,2.05
5756,0,46.94,0,1,2.05
5757,0,46.94,0,1,2.05
5758,0,46.94,0,1,2.05
5759,0,46.94,0,1,2.05
5760,0,46.94,0,1,2.05
5761,0,46.94,0,1,2.05
5762,0,46.94,0,1,2.05
5763,0,46.94,0,1,2.05
5764,0,46.94,0,1,2.05
5765,0,46.94,0,1,2.05
5766,0,46.94,0,1,2.05
5767,0,46.94,0,1,2.05
5768,0,46.94,0,1,2.05
5769,0,46.94,0,1,2.05
5770,0,46.94,0,1,2.05
5771,0,46.94,0,1,2.05
5772,0,46.94,0,1,2.05
5773,0,46.94,0,1,2.05
5774,0,46.94,0,1,2.05
5775,0,46.94,0,1,2.05
5776,0,46.94,0,1,2.05
5777,0,46.94,0,1,2.05
5778,0,46.94,0,1,2.05
5779,0,46.94,0,1,2.05
5780,0,46.94,0,1,2.05
5781,0,46.94,0,1,2.05
5782,0,46.94,0,1,2.05
5783,0,46.94,0,1,2.05
5784,0,46.94,0,1,2.05
5785,0,46.94,0,1,2.05
5786,0,46.94,0,1,2.05
5787,0,46.94,0,1,2.05
5788,0,46.94,0,1,2.05
5789,0,46.94,0,1,2.05
5790,0,46.94,0,1,2.05
5791,0,46.94,0,1,2.05
5792,0,46.94,0,1,2.05
5793,0,46.94,0,1,2.05
5794,0,46.94,0,1,2.05
5795,0,46.94,0,1,2.05
5796,0,46.94,0,1,2.05
5797,0,46.94,0,1,2.05
5798,0,46.94,0,1,2.05
5799,0,46.94,0,1,2.05
5800,0,46.94,0,1,2.05
5801,0,46.94,0,1,2.05
5802,0,46.94,0,1,2.05
5803,0,46.94,0,1,2.05
5804,0,46.94,0,1,2.05
5805,0,46.94,0,1,2.05
5806,0,46.94,0,1,2.05
5807,0,46.94,0,1,2.05
5808,0,46.94,0,1,2.05
5809,0,46.94,0,1,2.05
5810,0,46.94,0,1,2.05
5811,0,46.94,0,1,2.05
5812,0,46.94,0,1,2.05
5813,0,46.94,0,1,2.05
5814,0,46.94,0,1,2.05
5815,0,46.94,0,1,2.05
5816,0,46.94,0,1,2.05
5817,0,46.94,0,1,2.05
5818,0,46.94,0,1,2.05
5819,0,46.94,0,1,2.05
5820,0,46.94,0,1,2.05
5821,0,46.94,0,1,2.05
5822,0,46.94,0,1,2.05
5823,0,46.94,0,1,2.05
5824,0,46.94,0,1,2.05
5825,0,46.94,0,1,2.05
5826,0,46.94,0,1,2.05
5827,0,46.94,0,1,2.05
5828,0,46.94,0,1,2.05
5829,0,46.94,0,1,2.05
5830,0,46.94,0,1,2.05
5831,0,46.94,0,1,2.05
5832,0,46.94,0,1,2.05
5833,0,46.94,0,1,2.05
5834,0,46.94,0,1,2.05
5835,0,46.94,0,1,2.05
5836,0,46.94,0,1,2.05
5837,0,46.94,0,1,2.05
5838,0,46.94,0,1,2.05
5839,0,46.94,0,1,2.05
5840,0,46.94,0,1,2.05
5841,0,46.94,0,1,2.05
5842,0,46.94,0,1,2.05
5843,0,51,0,0,2.38
5844,0,51,0,0,2.38
5845,0,51,0,0,2.38
5846,0,51,0,0,2.38
5847,0,51,0,0,2.38
5848,0,51,0,0,2.38
5849,0,51,0,0,2.38
5850,0,51,0,0,2.38
5851,0,51,0,0,2.38
5852,0,51,0,0,2.38
5853,0,51,0,0,2.38
5854,0,51,0,0,2.38
5855,0,51,0,0,2.38
5856,0,51,0,0,2.38
5857,0,51,0,0,2.38
5858,0,51,0,0,2.38
5859,0,51,0,0,2.38
5860,0,51,0,0,2.38
5861,0,51,0,0,2.38
5862,0,51,0,0,2.38
5863,0,51,0,0,2.38
5864,0,51,0,0,2.38
5865,0,51,0,0,2.38
5866,0,51,0,0,2.38
5867,0,51,0,0,2.38
5868,0,51,0,0,2.38
5869,0,51,0,0,2.38
5870,0,51,0,0,2.38
5871,0,51,0,0,2.38
5872,0,51,0,0,2.38
5873,0,51,0,0,2.38
5874,0,51,0,0,2.38
5875,0,51,0,0,2.38
5876,0,51,0,0,2.38
5877,0,51,0,0,2.38
5878,0,51,0,0,2.38
5879,0,51,0,0,2.38
5880,0,51,0,0,2.38
5881,0,51,0,0,2.38
5882,0,51,0,0,2.38
5883,0,51,0,0,2.38
5884,0,51,0,0,2.38
5885,0,51,0,0,2.38
5886,0,51,0,0,2.38
5887,0,51,0,0,2.38
5888,0,51,0,0,2.38
5889,0,51,0,0,2.38
5890,0,51,0,0,2.38
5891,0,51,0,0,2.38
5892,0,51,0,0,2.38
5893,0,51,0,0,2.38
5894,0,51,0,0,2.38
5895,0,51,0,0,2.38
5896,0,51,0,0,2.38
5897,0,51,0,0,2.38
5898,0,51,0,0,2.38
5899,0,51,0,0,2.38
5900,0,51,0,0,2.38
5901,0,51,0,0,2.38
5902,0,51,0,0,2.38
5903,0,51,0,0,2.38
5904,0,51,0,0,2.38
5905,0,51,0,0,2.38
5906,0,51,0,0,2.38
5907,0,51,0,0,2.38
5908,0,51,0,0,2.38
5909,0,51,0,0,2.38
5910,0,51,0,0,2.38
5911,0,51,0,0,2.38
5912,0,51,0,0,2.38
5913,0,51,0,0,2.38
5914,0,51,0,0,2.38
5915,0,51,0,0,2.38
5916,0,51,0,0,2.38
5917,0,51,0,0,2.38
5918,0,51,0,0,2.38
5919,0,51,0,0,2.38
5920,0,51,0,0,2.38
5921,0,51,0,0,2.38
5922,0,51,0,0,2.38
5923,0,51,0,0,2.38
5924,0,51,0,0,2.38
5925,0,51,0,0,2.38
5926,0,51,0,0,2.38
5927,0,51,0,0,2.38
5928,0,51,0,0,2.38
5929,0,51,0,0,2.38
5930,0,51,0,0,2.38
5931,0,51,0,0,2.38
5932,0,51,0,0,2.38
5933,0,51,0,0,2.38
5934,0,51,0,0,2.38
5935,0,51,0,0,2.38
5936,0,51,0,0,2.38
5937,0,51,0,0,2.38
5938,0,51,0,0,2.38
5939,0,51,0,0,2.38
5940,0,51,0,0,2.38
5941,0,51,0,0,2.38
5942,0,63.22,1,0,1.88
5943,0,63.22,1,0,1.88
5944,0,63.22,1,0,1.88
5945,0,63.22,1,0,1.88
5946,0,63.22,1,0,1.88
5947,0,63.22,1,0,1.88
5948,0,63.22,1,0,1.88
5949,0,63.22,1,0,1.88
5950,0,63.22,1,0,1.88
5951,0,63.22,1,0,1.88
5952,0,63.22,1,0,1.88
5953,0,63.22,1,0,1.88
5954,0,63.22,1,0,1.88
5955,0,63.22,1,0,1.88
5956,0,63.22,1,0,1.88
5957,0,63.22,1,0,1.88
5958,0,63.22,1,0,1.88
5959,0,63.22,1,0,1.88
5960,0,63.22,1,0,1.88
5961,0,63.22,1,0,1.88
5962,0,63.22,1,0,1.88
5963,0,63.22,1,0,1.88
5964,0,63.22,1,0,1.88
5965,0,63.22,1,0,1.88
5966,0,63.22,1,0,1.88
5967,0,63.22,1,0,1.88
5968,0,63.22,1,0,1.88
5969,0,63.22,1,0,1.88
5970,0,63.22,1,0,1.88
5971,0,63.22,1,0,1.88
5972,0,63.22,1,0,1.88
5973,0,63.22,1,0,1.88
5974,0,63.22,1,0,1.88
5975,0,63.22,1,0,1.88
5976,0,63.22,1,0,1.88
5977,0,63.22,1,0,1.88
5978,0,63.22,1,0,1.88
5979,0,63.22,1,0,1.88
5980,0,63.22,1,0,1.88
5981,0,63.22,1,0,1.88
5982,0,63.22,1,0,1.88
5983,0,63.22,1,0,1.88
5984,0,63.22,1,0,1.88
5985,0,63.22,1,0,1.88
5986,0,63.22,1,0,1.88
5987,0,63.22,1,0,1.88
5988,0,63.22,1,0,1.88
5989,0,63.22,1,0,1.88
5990,0,63.22,1,0,1.88
5991,0,63.22,1,0,1.88
5992,0,63.22,1,0,1.88
5993,0,63.22,1,0,1.88
5994,0,63.22,1,0,1.88
5995,0,63.22,1,0,1.88
5996,0,63.22,1,0,1.88
5997,0,63.22,1,0,1.88
5998,0,63.22,1,0,1.88
5999,0,63.22,1,0,1.88
6000,0,63.22,1,0,1.88
6001,0,63.22,1,0,1.88
6002,0,63.22,1,0,1.88
6003,0,63.22,1,0,1.88
6004,0,63.22,1,0,1.88
6005,0,63.22,1,0,1.88
6006,0,63.22,1,0,1.88
6007,0,63.22,1,0,1.88
6008,0,63.22,1,0,1.88
6009,0,63.22,1,0,1.88
6010,0,63.22,1,0,1.88
6011,0,63.22,1,0,1.88
6012,0,63.22,1,0,1.88
6013,0,63.22,1,0,1.88
6014,0,63.22,1,0,1.88
6015,0,63.22,1,0,1.88
6016,0,63.22,1,0,1.88
6017,0,63.22,1,0,1.88
6018,0,63.22,1,0,1.88
6019,0,63.22,1,0,1.88
6020,0,63.22,1,0,1.88
6021,0,63.22,1,0,1.88
6022,0,63.22,1,0,1.88
6023,0,63.22,1,0,1.88
6024,0,63.22,1,0,1.88
6025,0,63.22,1,0,1.88
6026,0,63.22,1,0,1.88
6027,0,63.22,1,0,1.88
6028,0,63.22,1,0,1.88
6029,0,63.22,1,0,1.88
6030,0,63.22,1,0,1.88
6031,0,63.22,1,0,1.88
6032,0,63.22,1,0,1.88
6033,0,63.22,1,0,1.88
6034,0,63.22,1,0,1.88
6035,0,63.22,1,0,1.88
6036,0,63.22,1,0,1.88
6037,0,63.22,1,0,1.88
6038,0,63.22,1,0,1.88
6039,0,63.22,1,0,1.88
6040,0,63.22,1,0,1.88
6041,0,52.4,2,1,2.03
6042,0,52.4,2,1,2.03
6043,0,52.4,2,1,2.03
6044,0,52.4,2,1,2.03
6045,0,52.4,2,1,2.03
6046,0,52.4,2,1,2.03
6047,0,52.4,2,1,2.03
6048,0,52.4,2,1,2.03
6049,0,52.4,2,1,2.03
6050,0,52.4,2,1,2.03
6051,0,52.4,2,1,2.03
6052,0,52.4,2,1,2.03
6053,0,52.4,2,1,2.03
6054,0,52.4,2,1,2.03
6055,0,52.4,2,1,2.03
6056,0,52.4,2,1,2.03
6057,0,52.4,2,1,2.03
6058,0,52.4,2,1,2.03
6059,0,52.4,2,1,2.03
6060,0,52.4,2,1,2.03
6061,0,52.4,2,1,2.03
6062,0,52.4,2,1,2.03
6063,0,52.4,2,1,2.03
6064,0,52.4,2,1,2.03
6065,0,52.4,2,1,2.03
6066,0,52.4,2,1,2.03
6067,0,52.4,2,1,2.03
6068,0,52.4,2,1,2.03
6069,0,52.4,2,1,2.03
6070,0,52.4,2,1,2.03
6071,0,52.4,2,1,2.03
6072,0,52.4,2,1,2.03
6073,0,52.4,2,1,2.03
6074,0,52.4,2,1,2.03
6075,0,52.4,2,1,2.03
6076,0,52.4,2,1,2.03
6077,0,52.4,2,1,2.03
6078,0,52.4,2,1,2.03
6079,0,52.4,2,1,2.03
6080,0,52.4,2,1,2.03
6081,0,52.4,2,1,2.03
6082,0,52.4,2,1,2.03
